trip_id,driver_id,timestamp,elapsed_seconds,event_label,flag_type,severity,motion_score,raw_value,threshold,confidence,signal_type,gps_lat,gps_lon,speed_kmh,explanation,context,window_id,top_codewords
TRIP_DRV001_08,DRV001,2024-02-06 11:46:09,1329.0,ROAD_BUMP,road_bump,low,0.3,9.796,1.5,1.0,ACCELEROMETER,19.084187,72.854418,42.1,"ROAD_BUMP detected (9.80g, threshold: 1.5g)",Motion: road_bump | Speed: 42km/h,W1782,
TRIP_DRV001_08,DRV001,2024-02-06 11:46:42,1362.0,ROAD_BUMP,road_bump,low,0.3,9.824,1.5,1.0,ACCELEROMETER,19.090731,72.861023,10.2,"ROAD_BUMP detected (9.82g, threshold: 1.5g)",Motion: road_bump | Speed: 10km/h,W1783,
TRIP_DRV001_08,DRV001,2024-02-06 11:47:13,1393.5,ROAD_BUMP,road_bump,low,0.3,9.766,1.5,1.0,ACCELEROMETER,19.082802,72.873561,49.1,"ROAD_BUMP detected (9.77g, threshold: 1.5g)",Motion: road_bump | Speed: 49km/h,W1784,
TRIP_DRV001_08,DRV001,2024-02-06 11:47:48,1428.0,ROAD_BUMP,road_bump,low,0.3,9.763,1.5,1.0,ACCELEROMETER,19.083476,72.860341,14.9,"ROAD_BUMP detected (9.76g, threshold: 1.5g)",Motion: road_bump | Speed: 15km/h,W1785,
TRIP_DRV001_08,DRV001,2024-02-06 11:48:19,1459.5,ROAD_BUMP,road_bump,low,0.3,9.952,1.5,1.0,ACCELEROMETER,19.078691,72.87199,53.1,"ROAD_BUMP detected (9.95g, threshold: 1.5g)",Motion: road_bump | Speed: 53km/h,W1786,
TRIP_DRV001_08,DRV001,2024-02-06 11:49:00,1500.0,ROAD_BUMP,road_bump,low,0.3,9.692,1.5,1.0,ACCELEROMETER,19.081085,72.86842,38.8,"ROAD_BUMP detected (9.69g, threshold: 1.5g)",Motion: road_bump | Speed: 39km/h,W1787,
TRIP_DRV001_08,DRV001,2024-02-06 11:49:31,1531.5,ROAD_BUMP,road_bump,low,0.3,9.86,1.5,1.0,ACCELEROMETER,19.101743,72.861084,51.3,"ROAD_BUMP detected (9.86g, threshold: 1.5g)",Motion: road_bump | Speed: 51km/h,W1788,
TRIP_DRV001_08,DRV001,2024-02-06 11:50:03,1563.0,ROAD_BUMP,road_bump,low,0.3,9.787,1.5,1.0,ACCELEROMETER,19.096546,72.854342,25.2,"ROAD_BUMP detected (9.79g, threshold: 1.5g)",Motion: road_bump | Speed: 25km/h,W1789,
TRIP_DRV001_08,DRV001,2024-02-06 11:50:37,1597.5,ROAD_BUMP,road_bump,low,0.3,9.687,1.5,1.0,ACCELEROMETER,19.089082,72.863223,39.2,"ROAD_BUMP detected (9.69g, threshold: 1.5g)",Motion: road_bump | Speed: 39km/h,W1790,
TRIP_DRV001_08,DRV001,2024-02-06 11:24:07,7.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.382,-1.5,0.88,ACCELEROMETER,19.093639,72.854717,39.2,"AGGRESSIVE_BRAKING detected (-2.38g, threshold: -1.5g)",Motion: harsh_braking | Speed: 39km/h,W1791,
TRIP_DRV001_08,DRV001,2024-02-06 11:24:42,42.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.907,-1.5,0.41,ACCELEROMETER,19.077889,72.871184,33.9,"AGGRESSIVE_BRAKING detected (-1.91g, threshold: -1.5g)",Motion: harsh_braking | Speed: 34km/h,W1792,
TRIP_DRV001_08,DRV001,2024-02-06 11:25:28,88.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.77,-1.5,0.27,ACCELEROMETER,19.086538,72.876693,33.7,"AGGRESSIVE_BRAKING detected (-1.77g, threshold: -1.5g)",Motion: harsh_braking | Speed: 34km/h,W1793,
TRIP_DRV001_08,DRV001,2024-02-06 11:26:04,124.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.437,-1.5,0.94,ACCELEROMETER,19.100283,72.853943,45.0,"AGGRESSIVE_BRAKING detected (-2.44g, threshold: -1.5g)",Motion: harsh_braking | Speed: 45km/h,W1794,
TRIP_DRV001_08,DRV001,2024-02-06 11:26:39,159.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.774,-1.5,0.27,ACCELEROMETER,19.078466,72.854352,13.7,"AGGRESSIVE_BRAKING detected (-1.77g, threshold: -1.5g)",Motion: harsh_braking | Speed: 14km/h,W1795,
TRIP_DRV001_08,DRV001,2024-02-06 11:27:12,192.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.075,-1.5,0.58,ACCELEROMETER,19.100578,72.851604,33.5,"AGGRESSIVE_BRAKING detected (-2.08g, threshold: -1.5g)",Motion: harsh_braking | Speed: 34km/h,W1796,
TRIP_DRV001_08,DRV001,2024-02-06 11:28:28,268.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.982,-1.5,0.48,ACCELEROMETER,19.094298,72.868513,49.6,"AGGRESSIVE_BRAKING detected (-1.98g, threshold: -1.5g)",Motion: harsh_braking | Speed: 50km/h,W1797,
TRIP_DRV001_08,DRV001,2024-02-06 11:29:07,307.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.224,-1.5,0.72,ACCELEROMETER,19.088871,72.87273,12.4,"AGGRESSIVE_BRAKING detected (-2.22g, threshold: -1.5g)",Motion: harsh_braking | Speed: 12km/h,W1798,
TRIP_DRV001_08,DRV001,2024-02-06 11:29:57,357.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.797,-1.5,0.3,ACCELEROMETER,19.100358,72.875998,46.3,"AGGRESSIVE_BRAKING detected (-1.80g, threshold: -1.5g)",Motion: harsh_braking | Speed: 46km/h,W1799,
TRIP_DRV001_08,DRV001,2024-02-06 11:30:33,393.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.959,-1.5,0.46,ACCELEROMETER,19.092456,72.858619,50.2,"AGGRESSIVE_BRAKING detected (-1.96g, threshold: -1.5g)",Motion: harsh_braking | Speed: 50km/h,W1800,
TRIP_DRV001_08,DRV001,2024-02-06 11:31:12,432.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.506,-1.5,0.01,ACCELEROMETER,19.095706,72.852858,53.5,"AGGRESSIVE_BRAKING detected (-1.51g, threshold: -1.5g)",Motion: harsh_braking | Speed: 54km/h,W1801,
TRIP_DRV001_08,DRV001,2024-02-06 11:32:10,490.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.13,-1.5,0.63,ACCELEROMETER,19.080674,72.852611,41.7,"AGGRESSIVE_BRAKING detected (-2.13g, threshold: -1.5g)",Motion: harsh_braking | Speed: 42km/h,W1802,
TRIP_DRV001_08,DRV001,2024-02-06 11:32:52,532.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.654,-1.5,0.15,ACCELEROMETER,19.094244,72.861632,40.1,"AGGRESSIVE_BRAKING detected (-1.65g, threshold: -1.5g)",Motion: harsh_braking | Speed: 40km/h,W1803,
TRIP_DRV001_08,DRV001,2024-02-06 11:33:46,586.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.921,-1.5,0.42,ACCELEROMETER,19.082374,72.874833,31.7,"AGGRESSIVE_BRAKING detected (-1.92g, threshold: -1.5g)",Motion: harsh_braking | Speed: 32km/h,W1804,
TRIP_DRV001_08,DRV001,2024-02-06 11:34:19,619.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.934,-1.5,0.43,ACCELEROMETER,19.081645,72.874376,20.6,"AGGRESSIVE_BRAKING detected (-1.93g, threshold: -1.5g)",Motion: harsh_braking | Speed: 21km/h,W1805,
TRIP_DRV001_08,DRV001,2024-02-06 11:34:55,655.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.17,-1.5,0.67,ACCELEROMETER,19.090968,72.865996,40.5,"AGGRESSIVE_BRAKING detected (-2.17g, threshold: -1.5g)",Motion: harsh_braking | Speed: 40km/h,W1806,
TRIP_DRV001_08,DRV001,2024-02-06 11:35:42,702.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.11,-1.5,0.61,ACCELEROMETER,19.084169,72.876866,16.7,"AGGRESSIVE_BRAKING detected (-2.11g, threshold: -1.5g)",Motion: harsh_braking | Speed: 17km/h,W1807,
TRIP_DRV001_08,DRV001,2024-02-06 11:36:18,738.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.075,-1.5,0.58,ACCELEROMETER,19.098781,72.857704,15.6,"AGGRESSIVE_BRAKING detected (-2.08g, threshold: -1.5g)",Motion: harsh_braking | Speed: 16km/h,W1808,
TRIP_DRV001_08,DRV001,2024-02-06 11:37:03,783.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.093,-1.5,0.59,ACCELEROMETER,19.077681,72.867254,17.3,"AGGRESSIVE_BRAKING detected (-2.09g, threshold: -1.5g)",Motion: harsh_braking | Speed: 17km/h,W1809,
TRIP_DRV001_08,DRV001,2024-02-06 11:37:40,820.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.79,-1.5,0.29,ACCELEROMETER,19.080078,72.87578,41.9,"AGGRESSIVE_BRAKING detected (-1.79g, threshold: -1.5g)",Motion: harsh_braking | Speed: 42km/h,W1810,
TRIP_DRV001_08,DRV001,2024-02-06 11:38:13,853.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.38,-1.5,0.88,ACCELEROMETER,19.088583,72.870169,10.2,"AGGRESSIVE_BRAKING detected (-2.38g, threshold: -1.5g)",Motion: harsh_braking | Speed: 10km/h,W1811,
TRIP_DRV001_08,DRV001,2024-02-06 11:38:51,891.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.005,-1.5,0.51,ACCELEROMETER,19.097818,72.860831,27.7,"AGGRESSIVE_BRAKING detected (-2.00g, threshold: -1.5g)",Motion: harsh_braking | Speed: 28km/h,W1812,
TRIP_DRV001_08,DRV001,2024-02-06 11:39:33,933.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.9,-1.5,0.4,ACCELEROMETER,19.102693,72.861691,12.8,"AGGRESSIVE_BRAKING detected (-1.90g, threshold: -1.5g)",Motion: harsh_braking | Speed: 13km/h,W1813,
TRIP_DRV001_08,DRV001,2024-02-06 11:40:37,997.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.123,-1.5,0.62,ACCELEROMETER,19.085846,72.862665,45.4,"AGGRESSIVE_BRAKING detected (-2.12g, threshold: -1.5g)",Motion: harsh_braking | Speed: 45km/h,W1814,
TRIP_DRV001_08,DRV001,2024-02-06 11:41:12,1032.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.788,-1.5,0.29,ACCELEROMETER,19.09945,72.857684,19.2,"AGGRESSIVE_BRAKING detected (-1.79g, threshold: -1.5g)",Motion: harsh_braking | Speed: 19km/h,W1815,
TRIP_DRV001_08,DRV001,2024-02-06 11:42:21,1101.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.874,-1.5,0.37,ACCELEROMETER,19.094204,72.869599,50.3,"AGGRESSIVE_BRAKING detected (-1.87g, threshold: -1.5g)",Motion: harsh_braking | Speed: 50km/h,W1816,
TRIP_DRV001_08,DRV001,2024-02-06 11:43:24,1164.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.83,-1.5,0.33,ACCELEROMETER,19.081986,72.864705,34.3,"AGGRESSIVE_BRAKING detected (-1.83g, threshold: -1.5g)",Motion: harsh_braking | Speed: 34km/h,W1817,
TRIP_DRV001_08,DRV001,2024-02-06 11:43:55,1195.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.927,-1.5,0.43,ACCELEROMETER,19.078207,72.864604,34.9,"AGGRESSIVE_BRAKING detected (-1.93g, threshold: -1.5g)",Motion: harsh_braking | Speed: 35km/h,W1818,
TRIP_DRV001_08,DRV001,2024-02-06 11:44:34,1234.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.181,-1.5,0.68,ACCELEROMETER,19.079202,72.869545,13.4,"AGGRESSIVE_BRAKING detected (-2.18g, threshold: -1.5g)",Motion: harsh_braking | Speed: 13km/h,W1819,
TRIP_DRV001_08,DRV001,2024-02-06 11:45:22,1282.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.736,-1.5,0.24,ACCELEROMETER,19.077552,72.853557,24.6,"AGGRESSIVE_BRAKING detected (-1.74g, threshold: -1.5g)",Motion: harsh_braking | Speed: 25km/h,W1820,
TRIP_DRV001_08,DRV001,2024-02-06 11:46:06,1326.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.833,-1.5,0.33,ACCELEROMETER,19.076766,72.871056,16.2,"AGGRESSIVE_BRAKING detected (-1.83g, threshold: -1.5g)",Motion: harsh_braking | Speed: 16km/h,W1821,
TRIP_DRV001_08,DRV001,2024-02-06 11:46:40,1360.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.393,-1.5,0.89,ACCELEROMETER,19.095837,72.875268,15.1,"AGGRESSIVE_BRAKING detected (-2.39g, threshold: -1.5g)",Motion: harsh_braking | Speed: 15km/h,W1822,
TRIP_DRV001_08,DRV001,2024-02-06 11:47:58,1438.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.974,-1.5,0.47,ACCELEROMETER,19.08306,72.856208,38.0,"AGGRESSIVE_BRAKING detected (-1.97g, threshold: -1.5g)",Motion: harsh_braking | Speed: 38km/h,W1823,
TRIP_DRV001_08,DRV001,2024-02-06 11:48:45,1485.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.307,-1.5,0.81,ACCELEROMETER,19.085526,72.86724,54.5,"AGGRESSIVE_BRAKING detected (-2.31g, threshold: -1.5g)",Motion: harsh_braking | Speed: 54km/h,W1824,
TRIP_DRV001_08,DRV001,2024-02-06 11:49:55,1555.5,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-1.936,-1.5,0.44,ACCELEROMETER,19.081431,72.855053,50.3,"AGGRESSIVE_BRAKING detected (-1.94g, threshold: -1.5g)",Motion: harsh_braking | Speed: 50km/h,W1825,
TRIP_DRV001_08,DRV001,2024-02-06 11:50:48,1608.0,AGGRESSIVE_BRAKING,harsh_braking,high,0.9,-2.204,-1.5,0.7,ACCELEROMETER,19.079182,72.865501,10.1,"AGGRESSIVE_BRAKING detected (-2.20g, threshold: -1.5g)",Motion: harsh_braking | Speed: 10km/h,W1826,
TRIP_DRV001_08,DRV001,2024-02-06 11:24:18,18.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.841,-0.8,0.06,ACCELEROMETER,19.094158,72.851469,14.4,"AGGRESSIVE_LEFT_TURN detected (-0.84g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 14km/h,W1827,
TRIP_DRV001_08,DRV001,2024-02-06 11:25:12,72.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.863,-0.8,0.09,ACCELEROMETER,19.088052,72.873709,32.2,"AGGRESSIVE_LEFT_TURN detected (-0.86g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 32km/h,W1828,
TRIP_DRV001_08,DRV001,2024-02-06 11:25:51,111.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.851,-0.8,0.07,ACCELEROMETER,19.098824,72.871212,21.9,"AGGRESSIVE_LEFT_TURN detected (-0.85g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 22km/h,W1829,
TRIP_DRV001_08,DRV001,2024-02-06 11:26:42,162.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.804,-0.8,0.01,ACCELEROMETER,19.090353,72.868544,17.5,"AGGRESSIVE_LEFT_TURN detected (-0.80g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 18km/h,W1830,
TRIP_DRV001_08,DRV001,2024-02-06 11:27:36,216.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.156,-0.8,0.51,ACCELEROMETER,19.087931,72.86693,22.8,"AGGRESSIVE_LEFT_TURN detected (-1.16g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 23km/h,W1831,
TRIP_DRV001_08,DRV001,2024-02-06 11:28:15,255.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.027,-0.8,0.32,ACCELEROMETER,19.090571,72.873499,10.9,"AGGRESSIVE_LEFT_TURN detected (-1.03g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 11km/h,W1832,
TRIP_DRV001_08,DRV001,2024-02-06 11:29:25,325.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.82,-0.8,0.03,ACCELEROMETER,19.093817,72.85841,25.6,"AGGRESSIVE_LEFT_TURN detected (-0.82g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 26km/h,W1833,
TRIP_DRV001_08,DRV001,2024-02-06 11:30:42,402.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.974,-0.8,0.25,ACCELEROMETER,19.097362,72.8627,26.9,"AGGRESSIVE_LEFT_TURN detected (-0.97g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 27km/h,W1834,
TRIP_DRV001_08,DRV001,2024-02-06 11:31:13,433.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.134,-0.8,0.48,ACCELEROMETER,19.082009,72.867491,48.4,"AGGRESSIVE_LEFT_TURN detected (-1.13g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 48km/h,W1835,
TRIP_DRV001_08,DRV001,2024-02-06 11:32:12,492.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.213,-0.8,0.59,ACCELEROMETER,19.081083,72.854271,32.1,"AGGRESSIVE_LEFT_TURN detected (-1.21g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 32km/h,W1836,
TRIP_DRV001_08,DRV001,2024-02-06 11:32:46,526.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.058,-0.8,0.37,ACCELEROMETER,19.10213,72.853711,41.1,"AGGRESSIVE_LEFT_TURN detected (-1.06g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 41km/h,W1837,
TRIP_DRV001_08,DRV001,2024-02-06 11:34:12,612.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.871,-0.8,0.1,ACCELEROMETER,19.092086,72.86777,51.9,"AGGRESSIVE_LEFT_TURN detected (-0.87g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 52km/h,W1838,
TRIP_DRV001_08,DRV001,2024-02-06 11:34:52,652.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.912,-0.8,0.16,ACCELEROMETER,19.097836,72.852969,16.0,"AGGRESSIVE_LEFT_TURN detected (-0.91g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 16km/h,W1839,
TRIP_DRV001_08,DRV001,2024-02-06 11:35:57,717.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.865,-0.8,0.09,ACCELEROMETER,19.086104,72.855377,23.2,"AGGRESSIVE_LEFT_TURN detected (-0.86g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 23km/h,W1840,
TRIP_DRV001_08,DRV001,2024-02-06 11:36:37,757.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.845,-0.8,0.06,ACCELEROMETER,19.086372,72.85557,22.5,"AGGRESSIVE_LEFT_TURN detected (-0.84g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 22km/h,W1841,
TRIP_DRV001_08,DRV001,2024-02-06 11:37:43,823.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.227,-0.8,0.61,ACCELEROMETER,19.078318,72.876484,19.5,"AGGRESSIVE_LEFT_TURN detected (-1.23g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 20km/h,W1842,
TRIP_DRV001_08,DRV001,2024-02-06 11:38:18,858.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.023,-0.8,0.32,ACCELEROMETER,19.07983,72.876714,33.0,"AGGRESSIVE_LEFT_TURN detected (-1.02g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 33km/h,W1843,
TRIP_DRV001_08,DRV001,2024-02-06 11:39:01,901.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.804,-0.8,0.01,ACCELEROMETER,19.077824,72.872476,33.1,"AGGRESSIVE_LEFT_TURN detected (-0.80g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 33km/h,W1844,
TRIP_DRV001_08,DRV001,2024-02-06 11:40:01,961.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.111,-0.8,0.44,ACCELEROMETER,19.09109,72.874396,17.6,"AGGRESSIVE_LEFT_TURN detected (-1.11g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 18km/h,W1845,
TRIP_DRV001_08,DRV001,2024-02-06 11:41:33,1053.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.909,-0.8,0.16,ACCELEROMETER,19.099669,72.865549,49.4,"AGGRESSIVE_LEFT_TURN detected (-0.91g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 49km/h,W1846,
TRIP_DRV001_08,DRV001,2024-02-06 11:42:16,1096.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.154,-0.8,0.51,ACCELEROMETER,19.098621,72.86971,29.3,"AGGRESSIVE_LEFT_TURN detected (-1.15g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 29km/h,W1847,
TRIP_DRV001_08,DRV001,2024-02-06 11:43:03,1143.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.954,-0.8,0.22,ACCELEROMETER,19.08681,72.877061,23.1,"AGGRESSIVE_LEFT_TURN detected (-0.95g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 23km/h,W1848,
TRIP_DRV001_08,DRV001,2024-02-06 11:43:52,1192.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.173,-0.8,0.53,ACCELEROMETER,19.080982,72.862113,11.4,"AGGRESSIVE_LEFT_TURN detected (-1.17g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 11km/h,W1849,
TRIP_DRV001_08,DRV001,2024-02-06 11:44:31,1231.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.919,-0.8,0.17,ACCELEROMETER,19.100863,72.861318,18.5,"AGGRESSIVE_LEFT_TURN detected (-0.92g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 18km/h,W1850,
TRIP_DRV001_08,DRV001,2024-02-06 11:46:07,1327.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.924,-0.8,0.18,ACCELEROMETER,19.081369,72.876342,49.8,"AGGRESSIVE_LEFT_TURN detected (-0.92g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 50km/h,W1851,
TRIP_DRV001_08,DRV001,2024-02-06 11:46:57,1377.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.887,-0.8,0.12,ACCELEROMETER,19.087438,72.854231,53.6,"AGGRESSIVE_LEFT_TURN detected (-0.89g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 54km/h,W1852,
TRIP_DRV001_08,DRV001,2024-02-06 11:47:52,1432.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.802,-0.8,0.0,ACCELEROMETER,19.077703,72.858768,25.0,"AGGRESSIVE_LEFT_TURN detected (-0.80g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 25km/h,W1853,
TRIP_DRV001_08,DRV001,2024-02-06 11:48:27,1467.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-1.034,-0.8,0.33,ACCELEROMETER,19.100002,72.872695,36.2,"AGGRESSIVE_LEFT_TURN detected (-1.03g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 36km/h,W1854,
TRIP_DRV001_08,DRV001,2024-02-06 11:49:33,1533.0,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.888,-0.8,0.13,ACCELEROMETER,19.077875,72.851821,41.6,"AGGRESSIVE_LEFT_TURN detected (-0.89g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 42km/h,W1855,
TRIP_DRV001_08,DRV001,2024-02-06 11:50:31,1591.5,AGGRESSIVE_LEFT_TURN,aggressive_turn,medium,0.6,-0.821,-0.8,0.03,ACCELEROMETER,19.093367,72.856012,38.3,"AGGRESSIVE_LEFT_TURN detected (-0.82g, threshold: -0.8g)",Motion: aggressive_turn | Speed: 38km/h,W1856,
TRIP_DRV001_08,DRV001,2024-02-06 11:24:49,49.5,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.407,0.8,0.87,ACCELEROMETER,19.10198,72.862428,19.1,"AGGRESSIVE_RIGHT_TURN detected (1.41g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 19km/h,W1857,
TRIP_DRV001_08,DRV001,2024-02-06 11:25:37,97.5,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.483,0.8,0.98,ACCELEROMETER,19.079494,72.871988,38.7,"AGGRESSIVE_RIGHT_TURN detected (1.48g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 39km/h,W1858,
TRIP_DRV001_08,DRV001,2024-02-06 11:26:12,132.0,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.485,0.8,0.98,ACCELEROMETER,19.086014,72.868304,24.7,"AGGRESSIVE_RIGHT_TURN detected (1.49g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 25km/h,W1859,
TRIP_DRV001_08,DRV001,2024-02-06 11:26:43,163.5,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.28,0.8,0.69,ACCELEROMETER,19.088569,72.871891,43.3,"AGGRESSIVE_RIGHT_TURN detected (1.28g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 43km/h,W1860,
TRIP_DRV001_08,DRV001,2024-02-06 11:27:25,205.5,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.417,0.8,0.88,ACCELEROMETER,19.092269,72.868453,26.5,"AGGRESSIVE_RIGHT_TURN detected (1.42g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 26km/h,W1861,
TRIP_DRV001_08,DRV001,2024-02-06 11:28:01,241.5,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.347,0.8,0.78,ACCELEROMETER,19.101021,72.877398,16.5,"AGGRESSIVE_RIGHT_TURN detected (1.35g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 16km/h,W1862,
TRIP_DRV001_08,DRV001,2024-02-06 11:28:42,282.0,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.44,0.8,0.91,ACCELEROMETER,19.100619,72.8597,47.2,"AGGRESSIVE_RIGHT_TURN detected (1.44g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 47km/h,W1863,
TRIP_DRV001_08,DRV001,2024-02-06 11:29:24,324.0,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.404,0.8,0.86,ACCELEROMETER,19.093222,72.872289,16.1,"AGGRESSIVE_RIGHT_TURN detected (1.40g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 16km/h,W1864,
TRIP_DRV001_08,DRV001,2024-02-06 11:30:00,360.0,AGGRESSIVE_RIGHT_TURN,aggressive_turn,medium,0.6,1.434,0.8,0.91,ACCELEROMETER,19.077217,72.863285,41.9,"AGGRESSIVE_RIGHT_TURN detected (1.43g, threshold: 0.8g)",Motion: aggressive_turn | Speed: 42km/h,W1865,
