trip_id,driver_id,timestamp,elapsed_seconds,signal_type,event_label,flag_type,severity,motion_event,audio_event,motion_score,stress_score,gps_lat,gps_lon,speed_kmh,explanation
TRIP_DRV003_03,DRV003,2024-02-06 10:33:25,853.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.620375,77.206794,14.2,"AGG_LEFT_LANE_CHANGE detected (-0.32g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:34:27,915.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.622896,77.207651,26.3,"AGG_LEFT_LANE_CHANGE detected (-0.34g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:34:58,946.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.617067,77.200225,53.6,"AGG_LEFT_LANE_CHANGE detected (-0.32g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:35:34,982.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.605459,77.214672,54.4,"AGG_LEFT_LANE_CHANGE detected (-0.31g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:36:27,1035.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.620077,77.201598,17.7,"AGG_LEFT_LANE_CHANGE detected (-0.40g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:36:58,1066.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.624014,77.207103,17.2,"AGG_LEFT_LANE_CHANGE detected (-0.38g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:37:34,1102.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.603585,77.216182,39.3,"AGG_LEFT_LANE_CHANGE detected (-0.37g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:38:06,1134.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.622164,77.209174,34.8,"AGG_LEFT_LANE_CHANGE detected (-0.32g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:39:01,1189.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.622028,77.19533,21.1,"AGG_LEFT_LANE_CHANGE detected (-0.35g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:39:48,1236.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.625417,77.211891,33.4,"AGG_LEFT_LANE_CHANGE detected (-0.39g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:41:16,1324.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.617505,77.191455,25.1,"AGG_LEFT_LANE_CHANGE detected (-0.42g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:42:46,1414.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.614656,77.201573,46.1,"AGG_LEFT_LANE_CHANGE detected (-0.31g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:43:25,1453.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.604968,77.203529,53.6,"AGG_LEFT_LANE_CHANGE detected (-0.35g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:43:58,1486.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.610605,77.207196,11.2,"AGG_LEFT_LANE_CHANGE detected (-0.37g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:45:00,1548.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.61974,77.204551,42.7,"AGG_LEFT_LANE_CHANGE detected (-0.36g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:45:37,1585.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.626374,77.190049,39.0,"AGG_LEFT_LANE_CHANGE detected (-0.33g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:46:10,1618.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.617084,77.192489,32.5,"AGG_LEFT_LANE_CHANGE detected (-0.35g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:47:09,1677.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.616028,77.214849,32.7,"AGG_LEFT_LANE_CHANGE detected (-0.34g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:48:43,1771.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.610173,77.207308,18.8,"AGG_LEFT_LANE_CHANGE detected (-0.31g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:50:49,1897.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.627768,77.189568,27.1,"AGG_LEFT_LANE_CHANGE detected (-0.33g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:51:51,1959.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.605591,77.197431,47.9,"AGG_LEFT_LANE_CHANGE detected (-0.30g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:52:25,1993.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.616196,77.191629,14.0,"AGG_LEFT_LANE_CHANGE detected (-0.37g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:53:39,2067.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.618617,77.193584,45.8,"AGG_LEFT_LANE_CHANGE detected (-0.39g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:54:28,2116.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.613554,77.200603,44.3,"AGG_LEFT_LANE_CHANGE detected (-0.32g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:55:21,2169.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.61164,77.215919,54.6,"AGG_LEFT_LANE_CHANGE detected (-0.44g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:56:33,2241.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.616101,77.205238,20.6,"AGG_LEFT_LANE_CHANGE detected (-0.43g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:57:04,2272.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.628841,77.198447,49.7,"AGG_LEFT_LANE_CHANGE detected (-0.36g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:58:52,2380.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.612058,77.195581,31.4,"AGG_LEFT_LANE_CHANGE detected (-0.46g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:59:28,2416.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.605359,77.204961,51.9,"AGG_LEFT_LANE_CHANGE detected (-0.33g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:00:03,2451.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.629322,77.190642,48.2,"AGG_LEFT_LANE_CHANGE detected (-0.40g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:01:30,2538.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.629317,77.210142,13.9,"AGG_LEFT_LANE_CHANGE detected (-0.44g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:02:12,2580.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.603422,77.211067,10.6,"AGG_LEFT_LANE_CHANGE detected (-0.36g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:03:00,2628.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.628039,77.1943,17.9,"AGG_LEFT_LANE_CHANGE detected (-0.38g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:03:33,2661.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.619718,77.195019,33.8,"AGG_LEFT_LANE_CHANGE detected (-0.38g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:05:15,2763.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.626861,77.197792,46.2,"AGG_LEFT_LANE_CHANGE detected (-0.40g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:06:01,2809.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.619734,77.211311,43.1,"AGG_LEFT_LANE_CHANGE detected (-0.30g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:07:06,2874.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.624702,77.212692,21.3,"AGG_LEFT_LANE_CHANGE detected (-0.34g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:07:49,2917.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.609663,77.203522,43.4,"AGG_LEFT_LANE_CHANGE detected (-0.30g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:08:28,2956.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.607602,77.198574,24.7,"AGG_LEFT_LANE_CHANGE detected (-0.39g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:09:27,3015.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.618508,77.206564,42.9,"AGG_LEFT_LANE_CHANGE detected (-0.46g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:10:03,3051.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.615944,77.196175,13.3,"AGG_LEFT_LANE_CHANGE detected (-0.42g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:10:42,3090.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.621274,77.195796,13.6,"AGG_LEFT_LANE_CHANGE detected (-0.39g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:11:19,3127.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.613801,77.198152,12.3,"AGG_LEFT_LANE_CHANGE detected (-0.41g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:12:28,3196.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.615682,77.21503,37.1,"AGG_LEFT_LANE_CHANGE detected (-0.43g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:13:40,3268.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.621562,77.212289,48.3,"AGG_LEFT_LANE_CHANGE detected (-0.40g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:14:45,3333.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.612224,77.199503,16.8,"AGG_LEFT_LANE_CHANGE detected (-0.36g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:15:18,3366.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.615004,77.201771,41.8,"AGG_LEFT_LANE_CHANGE detected (-0.39g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:15:49,3397.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.609168,77.213376,34.1,"AGG_LEFT_LANE_CHANGE detected (-0.33g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:17:16,3484.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.608259,77.19464,44.0,"AGG_LEFT_LANE_CHANGE detected (-0.47g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:20:03,3651.0,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.629527,77.210632,19.0,"AGG_LEFT_LANE_CHANGE detected (-0.32g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:21:01,3709.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.611824,77.208428,21.3,"AGG_LEFT_LANE_CHANGE detected (-0.36g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:22:22,3790.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.623037,77.202448,51.4,"AGG_LEFT_LANE_CHANGE detected (-0.41g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:23:13,3841.5,MOTION,AGG_LEFT_LANE_CHANGE,lane_change,low,AGG_LEFT_LANE_CHANGE,,0.3,0.0,28.612363,77.212147,49.6,"AGG_LEFT_LANE_CHANGE detected (-0.50g, threshold: -0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:19:19,7.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.618433,77.194996,36.4,"AGG_RIGHT_LANE_CHANGE detected (0.37g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:20:10,58.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.604055,77.191256,28.3,"AGG_RIGHT_LANE_CHANGE detected (0.37g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:20:43,91.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.629325,77.192252,37.2,"AGG_RIGHT_LANE_CHANGE detected (0.46g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:21:49,157.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.618229,77.201825,31.2,"AGG_RIGHT_LANE_CHANGE detected (0.34g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:22:54,222.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.606833,77.215023,19.4,"AGG_RIGHT_LANE_CHANGE detected (0.46g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:24:06,294.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.622836,77.21021,10.9,"AGG_RIGHT_LANE_CHANGE detected (0.38g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:25:09,357.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.607021,77.204348,40.1,"AGG_RIGHT_LANE_CHANGE detected (0.42g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:26:43,451.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.60546,77.194418,43.4,"AGG_RIGHT_LANE_CHANGE detected (0.36g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:27:21,489.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.629456,77.204744,45.7,"AGG_RIGHT_LANE_CHANGE detected (0.45g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:28:10,538.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.615854,77.211521,53.4,"AGG_RIGHT_LANE_CHANGE detected (0.41g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:29:19,607.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.62133,77.205982,16.8,"AGG_RIGHT_LANE_CHANGE detected (0.45g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:31:49,757.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.608152,77.199517,44.9,"AGG_RIGHT_LANE_CHANGE detected (0.45g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:32:49,817.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.621224,77.198148,40.0,"AGG_RIGHT_LANE_CHANGE detected (0.36g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:33:54,882.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.621516,77.191677,31.3,"AGG_RIGHT_LANE_CHANGE detected (0.49g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:34:31,919.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.613975,77.21436,47.7,"AGG_RIGHT_LANE_CHANGE detected (0.45g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:35:24,972.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.603834,77.214918,44.9,"AGG_RIGHT_LANE_CHANGE detected (0.44g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:36:13,1021.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.608673,77.198816,22.8,"AGG_RIGHT_LANE_CHANGE detected (0.41g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:37:51,1119.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.61344,77.207666,32.1,"AGG_RIGHT_LANE_CHANGE detected (0.44g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:39:16,1204.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.617566,77.206844,52.7,"AGG_RIGHT_LANE_CHANGE detected (0.47g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:40:28,1276.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.619169,77.205643,43.5,"AGG_RIGHT_LANE_CHANGE detected (0.46g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:41:00,1308.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.610679,77.214829,31.1,"AGG_RIGHT_LANE_CHANGE detected (0.46g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:41:51,1359.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.619081,77.212572,48.6,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:42:27,1395.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.613425,77.213232,11.1,"AGG_RIGHT_LANE_CHANGE detected (0.44g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:44:04,1492.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.624755,77.198751,16.9,"AGG_RIGHT_LANE_CHANGE detected (0.48g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:45:22,1570.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.611258,77.203752,50.2,"AGG_RIGHT_LANE_CHANGE detected (0.50g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:45:54,1602.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.614748,77.198509,51.0,"AGG_RIGHT_LANE_CHANGE detected (0.47g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:46:46,1654.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.617455,77.199721,11.2,"AGG_RIGHT_LANE_CHANGE detected (0.46g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:47:57,1725.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.604148,77.214372,38.0,"AGG_RIGHT_LANE_CHANGE detected (0.43g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:48:48,1776.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.621127,77.206343,49.0,"AGG_RIGHT_LANE_CHANGE detected (0.49g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:50:00,1848.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.626163,77.215966,17.2,"AGG_RIGHT_LANE_CHANGE detected (0.46g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:50:39,1887.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.611159,77.211244,42.9,"AGG_RIGHT_LANE_CHANGE detected (0.42g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:51:27,1935.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.619655,77.206419,15.1,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:52:12,1980.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.609031,77.196989,21.8,"AGG_RIGHT_LANE_CHANGE detected (0.45g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:54:51,2139.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.61989,77.203689,53.5,"AGG_RIGHT_LANE_CHANGE detected (0.35g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:56:13,2221.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.621776,77.206754,48.7,"AGG_RIGHT_LANE_CHANGE detected (0.46g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:56:55,2263.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.610387,77.205516,16.7,"AGG_RIGHT_LANE_CHANGE detected (0.44g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:57:49,2317.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.605719,77.197722,39.7,"AGG_RIGHT_LANE_CHANGE detected (0.41g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 10:58:49,2377.5,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.616151,77.212373,52.4,"AGG_RIGHT_LANE_CHANGE detected (0.34g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:00:21,2469.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.62951,77.197677,40.4,"AGG_RIGHT_LANE_CHANGE detected (0.50g, threshold: 0.3g)"
TRIP_DRV003_03,DRV003,2024-02-06 11:00:57,2505.0,MOTION,AGG_RIGHT_LANE_CHANGE,lane_change,low,AGG_RIGHT_LANE_CHANGE,,0.3,0.0,28.60621,77.191406,52.6,"AGG_RIGHT_LANE_CHANGE detected (0.48g, threshold: 0.3g)"
