timestamp,elapsed_seconds,trip_id,driver_id,layer1_active,layer2_active,layer3_active,layer4_active,zcr,spectral_centroid,spectral_flux,f0_std,speech_rate,db_deviation,window_label,layers_fired,conflict_detected,stress_event,acute_safety_event,stress_score,motion_in_window,consecutive_positives,flip_back_triggered
2024-02-06 08:46:44,1664,TRIP_DRV003_02,DRV003,False,False,False,False,0.4378,1156.4,0.01661,21.25,2.82,6.24,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:46:46,1666,TRIP_DRV003_02,DRV003,False,False,False,False,0.3652,1674.7,0.00651,25.9,4.12,8.76,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:46:48,1668,TRIP_DRV003_02,DRV003,False,False,False,False,0.3849,1486.8,0.01727,10.13,3.53,2.68,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:46:50,1670,TRIP_DRV003_02,DRV003,False,False,False,False,0.2166,1242.0,0.0086,17.5,3.11,1.87,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:46:52,1672,TRIP_DRV003_02,DRV003,False,False,False,False,0.1842,1189.9,0.00941,21.2,3.37,0.73,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:46:54,1674,TRIP_DRV003_02,DRV003,False,False,False,False,0.3447,1208.7,0.00663,13.85,3.5,0.95,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:46:56,1676,TRIP_DRV003_02,DRV003,False,False,False,False,0.329,1551.2,0.00957,16.6,3.55,2.6,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:46:58,1678,TRIP_DRV003_02,DRV003,False,False,False,False,0.2987,1345.8,0.01097,31.56,5.05,9.75,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:00,1680,TRIP_DRV003_02,DRV003,False,False,False,False,0.2688,1563.0,0.01969,16.14,4.48,8.05,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:02,1682,TRIP_DRV003_02,DRV003,False,False,False,False,0.2674,1760.6,0.02113,33.75,3.18,2.39,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:04,1684,TRIP_DRV003_02,DRV003,False,False,False,False,0.3629,1227.5,0.01238,17.97,4.09,1.3,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:06,1686,TRIP_DRV003_02,DRV003,False,False,False,False,0.34,1017.9,0.01818,11.24,3.62,8.28,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:08,1688,TRIP_DRV003_02,DRV003,False,False,False,False,0.3475,1734.2,0.01139,16.58,5.34,0.32,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:10,1690,TRIP_DRV003_02,DRV003,False,False,False,False,0.3135,1487.3,0.00959,17.24,5.13,-2.01,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:12,1692,TRIP_DRV003_02,DRV003,False,False,False,False,0.3595,1691.6,0.01523,14.06,4.23,8.32,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:14,1694,TRIP_DRV003_02,DRV003,False,False,False,False,0.2188,1788.4,0.01087,10.04,4.57,2.01,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:16,1696,TRIP_DRV003_02,DRV003,False,False,False,False,0.2418,1296.9,0.01112,22.46,3.21,5.63,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:18,1698,TRIP_DRV003_02,DRV003,False,False,False,False,0.3502,1204.8,0.02288,22.86,4.59,5.49,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:20,1700,TRIP_DRV003_02,DRV003,False,False,False,False,0.2303,1483.1,0.01394,11.21,3.26,6.25,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:22,1702,TRIP_DRV003_02,DRV003,False,False,False,False,0.1933,1612.3,0.01262,28.12,4.73,0.09,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:24,1704,TRIP_DRV003_02,DRV003,False,False,False,False,0.4071,927.5,0.01369,16.06,4.46,-2.15,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:26,1706,TRIP_DRV003_02,DRV003,False,False,False,False,0.3356,832.3,0.00982,17.76,4.31,5.35,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:28,1708,TRIP_DRV003_02,DRV003,False,False,False,False,0.317,1732.3,0.01293,9.34,5.44,-2.48,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:30,1710,TRIP_DRV003_02,DRV003,False,False,False,False,0.2132,1539.4,0.02413,33.08,5.38,1.63,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:32,1712,TRIP_DRV003_02,DRV003,False,False,False,False,0.4293,957.7,0.01295,13.9,4.82,5.12,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:34,1714,TRIP_DRV003_02,DRV003,False,False,False,False,0.3515,1567.6,0.01163,13.14,3.66,-1.14,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:36,1716,TRIP_DRV003_02,DRV003,False,False,False,False,0.3052,1364.6,0.00943,11.42,4.98,5.15,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:38,1718,TRIP_DRV003_02,DRV003,False,False,False,False,0.3884,1017.7,0.01579,24.23,3.39,7.61,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:40,1720,TRIP_DRV003_02,DRV003,False,False,False,False,0.3231,1704.6,0.00582,16.14,2.69,9.32,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:42,1722,TRIP_DRV003_02,DRV003,False,False,False,False,0.2175,1645.7,0.00529,25.64,5.33,5.99,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:44,1724,TRIP_DRV003_02,DRV003,False,False,False,False,0.2246,1584.0,0.00701,14.24,3.96,4.31,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:46,1726,TRIP_DRV003_02,DRV003,False,False,False,False,0.2968,1047.2,0.0122,25.31,3.92,3.13,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:48,1728,TRIP_DRV003_02,DRV003,False,False,False,False,0.2404,1418.1,0.0183,24.95,3.19,-3.45,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:50,1730,TRIP_DRV003_02,DRV003,False,False,False,False,0.4057,1362.8,0.01314,12.39,4.18,8.79,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:52,1732,TRIP_DRV003_02,DRV003,False,False,False,False,0.2387,1470.1,0.00578,23.12,3.76,0.3,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:47:54,1734,TRIP_DRV003_02,DRV003,False,False,False,False,0.3869,1691.6,0.01166,31.56,5.45,8.31,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:56,1736,TRIP_DRV003_02,DRV003,False,False,False,False,0.2525,1479.1,0.01126,16.53,3.1,8.87,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:47:58,1738,TRIP_DRV003_02,DRV003,False,False,False,False,0.2862,1742.8,0.02328,31.63,4.2,3.56,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:00,1740,TRIP_DRV003_02,DRV003,False,False,False,False,0.4042,1271.0,0.02459,10.79,4.71,6.21,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:02,1742,TRIP_DRV003_02,DRV003,False,False,False,False,0.4496,1704.8,0.01839,16.17,3.42,9.5,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:04,1744,TRIP_DRV003_02,DRV003,False,False,False,False,0.3039,1268.8,0.01297,12.82,4.26,-3.84,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:06,1746,TRIP_DRV003_02,DRV003,False,False,False,False,0.3773,1687.9,0.01871,9.28,4.22,8.63,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:08,1748,TRIP_DRV003_02,DRV003,False,False,False,False,0.3957,991.9,0.00532,10.34,3.27,7.46,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:10,1750,TRIP_DRV003_02,DRV003,False,False,False,False,0.3119,1250.8,0.01491,30.43,5.15,9.73,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:12,1752,TRIP_DRV003_02,DRV003,False,False,False,False,0.2952,1440.6,0.02079,15.53,3.65,4.96,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:14,1754,TRIP_DRV003_02,DRV003,False,False,False,False,0.2382,858.3,0.01332,29.77,3.23,1.08,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:16,1756,TRIP_DRV003_02,DRV003,False,False,False,False,0.3429,1339.0,0.0198,16.09,3.21,-4.19,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:18,1758,TRIP_DRV003_02,DRV003,False,False,False,False,0.4254,1428.2,0.02323,29.6,3.32,-1.14,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:20,1760,TRIP_DRV003_02,DRV003,False,False,False,False,0.2339,1464.6,0.0237,14.74,4.29,6.37,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:22,1762,TRIP_DRV003_02,DRV003,False,False,False,False,0.3228,912.1,0.02281,16.78,4.95,5.64,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:24,1764,TRIP_DRV003_02,DRV003,False,False,False,False,0.4424,1707.6,0.01527,16.27,4.38,0.14,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:26,1766,TRIP_DRV003_02,DRV003,False,False,False,False,0.1517,1190.6,0.02162,8.64,3.02,8.86,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:28,1768,TRIP_DRV003_02,DRV003,False,False,False,False,0.1684,1798.2,0.00621,23.95,2.84,-1.84,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:30,1770,TRIP_DRV003_02,DRV003,False,False,False,False,0.291,1371.2,0.0224,31.09,3.76,5.54,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:32,1772,TRIP_DRV003_02,DRV003,False,False,False,False,0.2132,1119.0,0.00866,10.54,2.99,8.43,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:34,1774,TRIP_DRV003_02,DRV003,False,False,False,False,0.4307,1307.6,0.01994,22.46,4.8,-3.04,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:36,1776,TRIP_DRV003_02,DRV003,False,False,False,False,0.2313,997.1,0.00544,32.33,3.6,0.76,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:38,1778,TRIP_DRV003_02,DRV003,False,False,False,False,0.1516,1793.3,0.00543,23.59,3.16,9.78,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:40,1780,TRIP_DRV003_02,DRV003,False,False,False,False,0.2471,860.7,0.01535,12.64,2.76,-4.79,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:42,1782,TRIP_DRV003_02,DRV003,False,False,False,False,0.1586,1495.8,0.02043,10.56,4.22,9.24,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:44,1784,TRIP_DRV003_02,DRV003,False,False,False,False,0.2455,987.0,0.00825,10.16,2.55,9.04,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:48:46,1786,TRIP_DRV003_02,DRV003,False,False,False,False,0.1551,895.6,0.01012,30.25,3.17,-4.63,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:48,1788,TRIP_DRV003_02,DRV003,False,False,False,False,0.4182,1242.2,0.01589,23.86,3.49,-4.34,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:50,1790,TRIP_DRV003_02,DRV003,False,False,False,False,0.1633,1559.0,0.01449,34.0,3.04,-0.82,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:52,1792,TRIP_DRV003_02,DRV003,False,False,False,False,0.3573,1652.4,0.0142,28.02,4.21,5.77,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:54,1794,TRIP_DRV003_02,DRV003,False,False,False,False,0.2666,1235.5,0.00609,33.3,4.66,3.95,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:56,1796,TRIP_DRV003_02,DRV003,False,False,False,False,0.3343,1594.5,0.01889,33.91,3.81,5.78,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:48:58,1798,TRIP_DRV003_02,DRV003,False,False,False,False,0.4323,1028.0,0.02216,8.03,2.99,-0.67,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:49:00,1800,TRIP_DRV003_02,DRV003,False,False,False,False,0.4237,997.6,0.0181,27.39,3.85,7.68,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:49:02,1802,TRIP_DRV003_02,DRV003,False,False,False,False,0.4157,984.1,0.02457,27.5,2.99,-3.76,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:49:04,1804,TRIP_DRV003_02,DRV003,False,False,False,False,0.3134,888.6,0.02358,14.86,5.07,5.07,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:06,1806,TRIP_DRV003_02,DRV003,False,False,False,False,0.3608,1067.4,0.00646,29.43,4.35,5.7,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:08,1808,TRIP_DRV003_02,DRV003,False,False,False,False,0.4373,974.6,0.00703,14.11,5.49,9.89,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:10,1810,TRIP_DRV003_02,DRV003,False,False,False,False,0.2137,897.3,0.01509,24.41,2.96,-0.9,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:12,1812,TRIP_DRV003_02,DRV003,False,False,False,False,0.3726,1535.2,0.02097,34.7,4.62,9.87,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:14,1814,TRIP_DRV003_02,DRV003,False,False,False,False,0.1655,1439.1,0.00894,16.43,2.7,0.85,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:16,1816,TRIP_DRV003_02,DRV003,False,False,False,False,0.238,1291.3,0.01675,14.5,4.19,4.84,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:18,1818,TRIP_DRV003_02,DRV003,False,False,False,False,0.4189,1541.2,0.00851,33.19,3.86,9.98,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:20,1820,TRIP_DRV003_02,DRV003,False,False,False,False,0.3784,802.3,0.01498,29.09,3.74,-0.12,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:49:22,1822,TRIP_DRV003_02,DRV003,True,True,True,True,0.6566,3004.4,0.04503,61.36,9.78,19.47,CONFLICT,"A,T,P,C",False,True,False,100.0,False,1,False
2024-02-06 08:49:24,1824,TRIP_DRV003_02,DRV003,True,True,True,True,0.8333,3098.5,0.04997,54.64,7.46,18.93,CONFLICT,"A,T,P,C",True,True,False,100.0,False,2,False
2024-02-06 08:49:26,1826,TRIP_DRV003_02,DRV003,True,True,True,True,0.7924,2447.4,0.07217,52.42,8.07,19.09,CONFLICT,"A,T,P,C",True,True,False,100.0,False,3,False
2024-02-06 08:49:28,1828,TRIP_DRV003_02,DRV003,True,True,True,True,0.7804,2404.4,0.07131,72.25,10.54,18.03,CONFLICT,"A,T,P,C",True,True,False,100.0,False,4,False
2024-02-06 08:49:30,1830,TRIP_DRV003_02,DRV003,True,True,True,True,0.7026,2768.3,0.04982,62.3,9.61,24.41,CONFLICT,"A,T,P,C",True,True,False,100.0,False,5,False
2024-02-06 08:49:32,1832,TRIP_DRV003_02,DRV003,True,True,True,True,0.7725,2521.2,0.06199,64.97,10.1,22.74,CONFLICT,"A,T,P,C",True,True,False,100.0,False,6,False
2024-02-06 08:49:34,1834,TRIP_DRV003_02,DRV003,True,True,True,True,0.8319,2594.5,0.05951,65.73,10.6,20.7,CONFLICT,"A,T,P,C",True,True,False,100.0,False,7,False
2024-02-06 08:49:36,1836,TRIP_DRV003_02,DRV003,True,True,True,True,0.67,2663.9,0.06341,73.0,8.46,23.95,CONFLICT,"A,T,P,C",True,True,False,100.0,False,8,False
2024-02-06 08:49:38,1838,TRIP_DRV003_02,DRV003,True,True,True,True,0.814,2819.8,0.04024,67.92,10.14,27.79,CONFLICT,"A,T,P,C",True,True,False,100.0,False,9,False
2024-02-06 08:49:40,1840,TRIP_DRV003_02,DRV003,True,True,True,True,0.7039,2543.8,0.05169,73.22,11.48,21.57,CONFLICT,"A,T,P,C",True,True,True,100.0,True,10,False
2024-02-06 08:49:42,1842,TRIP_DRV003_02,DRV003,True,True,True,True,0.7914,2830.1,0.04357,71.44,8.43,23.69,CONFLICT,"A,T,P,C",True,True,True,100.0,True,11,False
2024-02-06 08:49:44,1844,TRIP_DRV003_02,DRV003,True,True,True,True,0.6757,2761.0,0.0461,52.26,9.75,18.1,CONFLICT,"A,T,P,C",True,True,False,100.0,False,12,False
2024-02-06 08:49:46,1846,TRIP_DRV003_02,DRV003,True,True,True,False,0.841,3146.4,0.05328,53.22,8.54,22.68,NORMAL,"A,T,P",False,True,True,80.0,True,0,True
2024-02-06 08:49:48,1848,TRIP_DRV003_02,DRV003,True,True,True,False,0.7737,2904.0,0.06402,59.15,8.48,19.65,NORMAL,"A,T,P",False,False,False,80.0,True,0,True
2024-02-06 08:49:50,1850,TRIP_DRV003_02,DRV003,True,True,True,False,0.7195,2919.0,0.07995,73.74,8.54,18.51,NORMAL,"A,T,P",False,False,False,80.0,True,0,True
2024-02-06 08:49:52,1852,TRIP_DRV003_02,DRV003,True,True,True,False,0.7354,2575.9,0.04145,54.23,9.43,22.16,NORMAL,"A,T,P",False,True,True,80.0,True,0,True
2024-02-06 08:49:54,1854,TRIP_DRV003_02,DRV003,True,True,True,False,0.7913,2541.6,0.06127,73.36,7.6,23.0,NORMAL,"A,T,P",False,True,True,80.0,True,0,True
2024-02-06 08:49:56,1856,TRIP_DRV003_02,DRV003,True,True,True,False,0.8046,3003.1,0.07423,74.94,7.59,27.4,NORMAL,"A,T,P",False,True,True,80.0,True,0,True
2024-02-06 08:49:58,1858,TRIP_DRV003_02,DRV003,True,True,True,False,0.6624,2517.2,0.06776,74.85,8.74,24.95,NORMAL,"A,T,P",False,False,False,80.0,False,0,True
2024-02-06 08:50:00,1860,TRIP_DRV003_02,DRV003,True,True,True,False,0.7334,2597.6,0.04995,51.77,11.15,20.23,NORMAL,"A,T,P",False,False,False,80.0,False,0,True
2024-02-06 08:50:02,1862,TRIP_DRV003_02,DRV003,True,True,True,False,0.7834,2599.7,0.07219,74.98,9.59,25.8,NORMAL,"A,T,P",False,False,False,80.0,False,0,True
2024-02-06 08:50:04,1864,TRIP_DRV003_02,DRV003,False,False,False,False,0.2899,1278.6,0.0086,30.21,5.41,3.76,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:06,1866,TRIP_DRV003_02,DRV003,False,False,False,False,0.2098,988.5,0.01107,9.95,4.04,3.86,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:08,1868,TRIP_DRV003_02,DRV003,False,False,False,False,0.3059,1361.3,0.01966,19.3,3.33,4.95,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:10,1870,TRIP_DRV003_02,DRV003,False,False,False,False,0.3494,1671.5,0.0215,20.32,3.39,3.96,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:12,1872,TRIP_DRV003_02,DRV003,False,False,False,False,0.2559,1714.2,0.02049,8.84,5.41,7.72,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:14,1874,TRIP_DRV003_02,DRV003,False,False,False,False,0.3743,1488.2,0.01903,29.92,4.83,7.54,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:16,1876,TRIP_DRV003_02,DRV003,False,False,False,False,0.4237,1770.9,0.01521,29.95,3.09,-3.54,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:18,1878,TRIP_DRV003_02,DRV003,False,False,False,False,0.2684,865.4,0.00666,31.5,4.15,8.3,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:20,1880,TRIP_DRV003_02,DRV003,False,False,False,False,0.2977,1153.1,0.01934,27.31,4.91,5.62,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:22,1882,TRIP_DRV003_02,DRV003,False,False,False,False,0.2729,1183.2,0.0079,18.86,4.54,4.16,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:24,1884,TRIP_DRV003_02,DRV003,False,False,False,False,0.274,1468.9,0.01918,25.2,4.99,-2.14,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:26,1886,TRIP_DRV003_02,DRV003,False,False,False,False,0.1654,1273.0,0.01418,26.89,2.58,3.58,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:28,1888,TRIP_DRV003_02,DRV003,False,False,False,False,0.4157,981.6,0.01515,11.84,4.63,0.41,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:30,1890,TRIP_DRV003_02,DRV003,False,False,False,False,0.2927,844.6,0.01741,14.29,4.64,2.44,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:32,1892,TRIP_DRV003_02,DRV003,False,False,False,False,0.2886,884.8,0.0193,26.99,2.52,4.82,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:34,1894,TRIP_DRV003_02,DRV003,False,False,False,False,0.2382,1452.8,0.01434,32.41,3.5,-4.08,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:36,1896,TRIP_DRV003_02,DRV003,False,False,False,False,0.1753,1057.4,0.02016,19.09,2.59,6.28,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:38,1898,TRIP_DRV003_02,DRV003,False,False,False,False,0.1744,1609.9,0.01502,19.55,4.6,7.84,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:40,1900,TRIP_DRV003_02,DRV003,False,False,False,False,0.4383,979.4,0.00974,33.48,2.96,3.27,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:42,1902,TRIP_DRV003_02,DRV003,False,False,False,False,0.3183,1575.3,0.01125,23.24,3.38,8.18,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:44,1904,TRIP_DRV003_02,DRV003,False,False,False,False,0.4337,958.8,0.01426,9.11,4.12,-3.08,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:46,1906,TRIP_DRV003_02,DRV003,False,False,False,False,0.1898,836.1,0.0122,33.81,3.57,0.05,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:48,1908,TRIP_DRV003_02,DRV003,False,False,False,False,0.2814,984.7,0.01013,27.35,3.2,8.62,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:50,1910,TRIP_DRV003_02,DRV003,False,False,False,False,0.2218,1681.1,0.02234,30.11,5.43,7.63,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:52,1912,TRIP_DRV003_02,DRV003,False,False,False,False,0.1559,887.1,0.01877,10.38,2.88,1.85,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:54,1914,TRIP_DRV003_02,DRV003,False,False,False,False,0.259,874.7,0.00698,29.64,3.53,8.08,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:50:56,1916,TRIP_DRV003_02,DRV003,False,False,False,False,0.2775,822.0,0.019,23.41,2.68,5.83,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:50:58,1918,TRIP_DRV003_02,DRV003,False,False,False,False,0.296,1443.4,0.01516,24.64,5.04,3.46,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:00,1920,TRIP_DRV003_02,DRV003,False,False,False,False,0.249,1678.0,0.01952,31.39,5.26,-4.53,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:02,1922,TRIP_DRV003_02,DRV003,False,False,False,False,0.2953,1713.9,0.01409,26.7,3.72,-0.37,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:04,1924,TRIP_DRV003_02,DRV003,False,False,False,False,0.4092,1244.8,0.00722,24.34,3.24,9.98,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:06,1926,TRIP_DRV003_02,DRV003,False,False,False,False,0.2252,1654.4,0.00722,33.27,5.24,4.23,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:08,1928,TRIP_DRV003_02,DRV003,False,False,False,False,0.4441,1474.4,0.01538,17.07,4.49,8.66,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:10,1930,TRIP_DRV003_02,DRV003,False,False,False,False,0.3591,1064.5,0.01199,16.76,5.34,-2.98,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:12,1932,TRIP_DRV003_02,DRV003,False,False,False,False,0.3578,1083.8,0.01114,12.89,3.33,-2.3,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:14,1934,TRIP_DRV003_02,DRV003,False,False,False,False,0.1689,1628.4,0.01245,8.37,5.44,4.05,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:16,1936,TRIP_DRV003_02,DRV003,False,False,False,False,0.4366,1056.5,0.00524,9.97,5.08,-0.38,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:18,1938,TRIP_DRV003_02,DRV003,False,False,False,False,0.3075,1267.7,0.01164,16.05,5.37,8.84,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:20,1940,TRIP_DRV003_02,DRV003,False,False,False,False,0.3503,933.2,0.01693,33.93,3.14,-0.35,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:22,1942,TRIP_DRV003_02,DRV003,False,False,False,False,0.1556,1402.5,0.01119,26.66,5.26,8.26,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:24,1944,TRIP_DRV003_02,DRV003,False,False,False,False,0.1503,997.8,0.00609,25.31,3.06,8.92,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:26,1946,TRIP_DRV003_02,DRV003,False,False,False,False,0.1613,1209.1,0.02278,16.46,4.44,1.15,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:28,1948,TRIP_DRV003_02,DRV003,False,False,False,False,0.331,1632.7,0.00713,16.39,3.06,0.42,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:30,1950,TRIP_DRV003_02,DRV003,False,False,False,False,0.3304,1621.5,0.01072,22.27,4.96,-3.9,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:32,1952,TRIP_DRV003_02,DRV003,False,False,False,False,0.2906,958.7,0.01425,13.32,3.82,-4.45,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:34,1954,TRIP_DRV003_02,DRV003,False,False,False,False,0.289,1558.4,0.02326,29.98,5.26,6.67,NORMAL,None,False,False,False,0.0,True,0,False
2024-02-06 08:51:36,1956,TRIP_DRV003_02,DRV003,False,False,False,False,0.2427,1447.4,0.00812,10.42,2.98,7.3,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:38,1958,TRIP_DRV003_02,DRV003,False,False,False,False,0.3518,1016.4,0.00881,33.56,3.37,-1.21,NORMAL,None,False,False,False,0.0,False,0,False
2024-02-06 08:51:40,1960,TRIP_DRV003_02,DRV003,False,False,False,False,0.2788,1254.1,0.00924,31.14,4.09,3.29,NORMAL,None,False,False,False,0.0,False,0,False
